temp0,temp1,temp2,temp3,temp4,temp5
-5846964.253693061,-2905723.5989837027,-141625.49568569072,-118814.0739467547,-58722.07478537594,-2941892.8994410564
-5846964.253693061,-2905723.5989837027,-141625.49568569072,-118814.0739467547,-2941892.8994410564,-58722.07478537594
-5846966.023345342,-2905728.264195675,-141624.49143245004,-118814.40882059491,-2941896.494345849,-58722.05659939949
-5846972.956544834,-2905727.0399285443,-141627.8900397552,-118820.54394782452,-2941899.7516289996,-58722.099733903
-5846974.5867720395,-2905723.267539621,-141631.45565434132,-118820.23148724507,-2941900.4857097697,-58722.31625158563
-5846970.356777774,-2905725.2988324747,-141637.0217107128,-118819.57967824461,-2941892.813106231,-58723.33495453483
-5846969.969264093,-2905725.443599255,-141636.97063176116,-118823.69313045006,-2941890.1936463453,-58723.088782115825
-5846970.924351852,-2905734.0316494396,-141633.49942204726,-118820.02643587449,-2941889.5664906683,-58725.69221258809
-5846970.628864708,-2905733.442367294,-141637.49237450506,-118817.8214564929,-2941889.7345222593,-58728.277378220046
-5846970.91181382,-2905729.931910058,-141636.75206501706,-118815.4498747953,-2941890.1025790684,-58728.21845610242
-5846965.297954634,-2905729.594648096,-141632.37000486144,-118816.80326369526,-2941891.5015572687,-58727.27571137132
-5846964.963571272,-2905727.3640926136,-141634.18854161224,-118821.45184347212,-2941893.8037211853,-58725.58810892609
-5846965.663452009,-2905725.1809070637,-141631.1754640819,-118817.38727060953,-2942286.7075464944,-58727.07897592568
-5848162.726629692,-2905729.781937996,-141633.20099845313,-118814.2351473616,-2942284.4948327816,-58724.31103908791
-5848166.950007248,-2905724.397416076,-141635.53809200155,-118815.08033472074,-2942284.5431764172,-58725.83047722574
-5848161.6311979955,-2905724.843359812,-141635.56186154738,-118810.70296843095,-2942288.1313746707,-58731.37060050358
-5848162.828114845,-2905731.5808648574,-141635.68404169523,-118810.65887013824,-2942285.4072594787,-58730.10174942981
-5848162.453723634,-2905728.9874177603,-141637.57692659806,-118809.9442202677,-2942287.521774899,-58726.16321569676
-5848160.965958568,-2905731.354372804,-141635.72602580689,-118810.10448777697,-2942287.9612788507,-58724.033620774586
-5848148.528141456,-2905739.6451464845,-141638.6153986075,-118809.60738135802,-2942284.66907779,-58731.693888758804
-5848149.044636602,-2905740.818616146,-141638.60623116652,-118809.78148059318,-2942287.311997596,-58728.90710113114
-5848148.756271487,-2905747.0759412074,-141636.39256009122,-118809.82277392012,-2942286.8362339134,-58728.264522642734
-5848150.557276822,-2905747.539248712,-141640.85320263833,-118809.62970686382,-2942286.5425456082,-58733.2181114583
-5848150.687272359,-2905750.281589898,-141641.68999272105,-118809.93505671983,-2942286.5151400394,-58734.447246186704
-5848153.604308365,-2905741.1985691814,-141642.82271629397,-118810.8182760534,-2942286.666560219,-58732.84119561851
-5848152.605980813,-2905740.163733167,-142701.85755779225,-118813.00124003159,-2942286.8107207282,-58738.21686121586
-5848156.6334829265,-2905743.3419873733,-143494.8587400284,-118817.98455085016,-2942286.921816499,-58736.50066724152
-5848150.411113873,-2905745.4725439195,-143500.01668852998,-118816.42727520659,-2942287.4827715866,-58739.83659543221
-5848155.066741873,-2905745.6913069906,-143500.16514013035,-118811.12850381831,-2942287.9793927786,-58735.61323740198
-6095504.395968982,-2905746.5309730624,-143492.21546430586,-118817.46324192964,-2942294.428340614,-58765.31514953312
-6097702.947378655,-2905748.51188393,-143496.75119090275,-118817.54836340495,-2942294.71914999,-58766.17246554578
-6097730.235922938,-2905767.5197110325,-143496.9894864486,-118814.40573410431,-2942293.550315774,-58765.350363010955
-6097730.657300126,-2905768.2533064242,-143502.7545067277,-118814.40380728812,-2942294.6856744294,-58767.195704087564
-6097730.213828061,-2905773.2021959787,-143498.37961745117,-118811.19191742,-2942294.795086619,-58761.18017247293
-6097727.9310002,-2905775.7294777986,-143495.69090031763,-118816.21522347289,-2942298.8495489666,-58757.995114263154
-6097729.853495336,-2905771.7117260313,-143495.1655880537,-118813.57159749395,-2942296.809828164,-58756.378991747544
-6097729.749620278,-2905774.3114594263,-143500.53912121148,-118811.39362779768,-2942291.4394598724,-58756.51602447081
-6097722.308693581,-2905783.3743473524,-143509.8133305719,-118810.64283241898,-2942288.4482699344,-58757.02646680044
-6097719.745160737,-2905782.870679823,-143501.664634544,-118811.13905264378,-2942287.031210711,-58757.457991315656
-6097720.629390195,-2905782.590507548,-143508.6917760765,-118815.16842879185,-2942280.761502586,-58758.54987894562
-6097718.771280481,-2905784.351484562,-143500.87720882127,-118816.88465614902,-2942282.317254224,-58756.8032190496
-6097728.158326526,-2905796.267528918,-143500.31072502484,-118812.25252263088,-2942292.0578318997,-58758.58994393316
-6097725.353293147,-2905789.4310193434,-143504.54219212435,-118812.60632690639,-2942291.1185821504,-58755.78094314444
-6097726.619478273,-2905794.9670930533,-143503.88402494715,-118811.11913490201,-2942295.191812282,-58755.623600148385
-6097722.096760966,-2905801.3696785383,-143508.4507995642,-118811.88496299912,-2942293.942457911,-58756.01602812581
-6097721.497825103,-2905793.6744944155,-143510.41115344377,-118812.12779512303,-2942296.4868529406,-58757.711194123796
-6097911.036853348,-2905795.503389813,-143505.72543292024,-118811.6558555208,-4362768.330065448,-58757.76120472994
-6097906.818989496,-2905800.036586252,-143509.2065877413,-118815.8712986269,-4362773.123365419,-58759.47015070385
-6097905.830697634,-2905800.1742295558,-143502.80277636365,-118813.83157416708,-4362771.770022828,-58770.75283826242
-6097910.837856594,-2905796.348525181,-143495.96549753184,-118810.00777325504,-4362767.873370558,-58770.5175137888
-6097912.087237867,-2905795.511347221,-143494.20651393352,-118809.77430474015,-4362766.331463251,-58769.35430363395
-6097913.456681952,-2905797.60521224,-143493.83799771016,-118809.29198459117,-4362770.070520323,-58771.68445537034
-6097914.54015258,-2905794.475314183,-143493.28330330164,-118808.84715821875,-4362765.375981517,-58770.679843794795
-6097915.306440271,-2905789.7557580406,-143499.8507695373,-118808.53350717755,-4362763.018654456,-58766.41651345303
-6097914.769580408,-2905792.7810148043,-143501.68190443626,-118808.30123379763,-4362763.938987534,-58768.10838143311
-6097910.140059336,-2905788.23753006,-143496.84437227593,-118808.37186692083,-4362765.271858649,-58774.13909268203
-6097910.708048748,-2905782.00117904,-143490.22160332886,-118808.37215092943,-4362766.921035799,-58773.7056270281
-6097910.808643763,-2905785.8708166755,-143494.78694074732,-118808.38762134482,-4362789.16308446,-58766.999134096506
-6097915.358297215,-2905863.6924385848,-143497.30147711537,-118808.40505561634,-4362803.689540076,-58766.26516945801
-6097915.675764755,-2905865.9214407327,-143497.21130401437,-118808.299002171,-4362801.270592855,-58765.87604275122
-6097916.210881019,-2905883.7243289375,-143500.737731765,-118808.38776639898,-4362804.965920071,-58765.733882222914
-6097925.7441082345,-2905884.075661109,-143500.87407302303,-118808.38517554372,-4362805.282832663,-58766.8706071784
-6097933.75576197,-2905906.9071599958,-143499.45834045258,-118808.94357333732,-4362797.048742954,-58769.209846195874
-6097933.811635782,-2905901.6127306563,-143499.7635682713,-118810.4441475525,-4362791.051080882,-58869.96396127948
-6097932.646425161,-2905904.835804449,-143495.58250244416,-118809.33997525116,-4362795.216943326,-58869.6989228675
-6097928.576345658,-2905901.126494414,-143492.35729461382,-118809.68143579933,-4362793.534561734,-58870.72211556725
-6097934.873434044,-2905898.4299938953,-143493.20019884885,-118812.07392623293,-4362793.161065584,-58871.10859607278
-6097934.170341535,-2905906.662016445,-143488.46218879393,-118814.55486769073,-4362789.889968495,-58871.302573769455
-6097933.540165047,-2905905.259159804,-143499.12789091072,-118815.52199373777,-4362787.901829822,-58870.741164790976
-6097933.804927696,-2905898.563038202,-143499.3481415227,-118815.34791564045,-4362787.032893606,-58870.705491632274
-6097938.014705056,-2905896.7378293164,-143501.36401797002,-118815.37738979908,-4362782.867150023,-58865.82288118932
-6097939.28908387,-2905904.617374829,-143501.84239849367,-118809.42876809898,-4362782.062295754,-58870.385491018525
-6097944.134203492,-2905903.156417383,-143495.3254724424,-118809.84932487026,-4362786.065879038,-58870.448922820506
-6097929.625070824,-2905911.2837050697,-143499.88383440254,-118809.87707904713,-4362783.382604318,-58868.68279156942
-6097926.716156367,-2905902.604168301,-143499.20288731946,-118810.32044766616,-4362782.369244866,-58870.06184168663
-6097927.8388884,-2905900.17058039,-143507.82783163222,-118810.98767182247,-4362782.039770195,-58867.05151932056
-6097929.0708662085,-2905903.396980513,-143511.29719529123,-118812.19862247503,-4362785.011419053,-58870.515129453976
-6097931.482932497,-2905908.2749793986,-143514.43038720154,-118815.79911768825,-4362784.974616022,-58870.31957420347
-6097930.240798512,-2905915.304022805,-143508.80707838933,-118813.06884816213,-4362787.145759698,-58869.95322856857
-6097929.365506531,-2905912.955735637,-143511.93689512165,-118806.41021509178,-4362783.438052983,-58867.65487158437
-6097919.27107586,-2905916.3063393817,-143499.2188636932,-118812.50382856562,-4362784.336953134,-58868.29273020024
-6097918.165955979,-2905911.2430804735,-143511.38977880625,-118812.99076724995,-4362793.641852048,-58874.604731584404
-6097913.765052794,-2905909.5877684797,-143509.1469558479,-118816.17193233415,-4362788.991634537,-58871.88632293327
-6097916.067558749,-2905905.4972485513,-143511.77120034336,-118810.36247123602,-4362789.289358656,-58866.80021094826
-6097914.768535299,-2905905.959296024,-143516.23589231283,-118810.20670001305,-4362793.161359751,-58865.84351671287
-6097912.964318802,-2905899.9056848525,-143513.0085333075,-118810.08679838774,-4362788.223618466,-58865.49390249495
-6097913.141560353,-2905899.8437836715,-143512.47880096262,-118814.60935263174,-4362787.810591981,-58865.43960933758
-6097912.617199348,-2905900.450035136,-143515.67534199296,-118817.24198209563,-4362792.376038632,-58865.101879574
-6097906.920562175,-2905903.3315976365,-143514.97795781956,-118943.86199215027,-4362788.0998841,-58864.78362544607
-6097912.416908172,-2905891.3804639457,-143522.62732924533,-118956.44953861485,-4362787.0685182605,-58865.424480654525
-6097915.055166696,-2905890.342758766,-143521.31326042634,-118958.53811604012,-4362788.396782343,-58865.84664229944
-6097916.986878106,-2905891.1826800928,-143509.5550204203,-118959.96738779539,-4362787.990541898,-58866.53512969423
-6097919.905771434,-2905889.7316059386,-143516.63270388384,-118959.59033522887,-4362784.802821845,-58865.15691794171
-6097917.934187041,-2905891.3431356964,-143515.99022037452,-118960.1338878753,-4362794.983568229,-58865.95666008668
-6097911.468721775,-2905893.522179465,-143516.21103859623,-118956.07166942328,-4362795.130027695,-58867.56122700638
-6097915.429949056,-2905891.737900102,-143514.8430806956,-118951.77583679324,-4362793.576031809,-58871.08348839982
-6097920.38414769,-2905896.5420803935,-143522.16486136947,-118956.14167510746,-4362787.944062134,-58871.82122489708
-6097918.410043622,-2905909.3159598843,-143520.39399404055,-118957.38694678366,-4362791.16618258,-58868.70312542016
-6097916.593778119,-2905907.982395859,-143525.73499123874,-118951.8701327177,-4362795.447445125,-58868.72790925357
-6097916.623177507,-2905903.210619052,-143520.0206567109,-118964.3610392972,-4362792.376735525,-58870.291495272606
-6097922.605741393,-2905895.503559093,-143516.12140657046,-118966.71187781611,-4362789.635499044,-58877.644820890055
-6097925.118887143,-2905993.6375296074,-143514.58471321914,-118959.37148758577,-4362790.717240055,-58872.63740023481
-6097925.118887143,-2905993.6375296074,-143514.58471321914,-4362790.717240055,-118959.37148758577,-58872.63740023481
-6097919.1012250865,-2905995.2253345693,-143527.0353761152,-4362792.705106147,-118954.04752983559,-58866.19392668282
-6097929.165373321,-2905993.775101739,-143512.72653731416,-4362794.62999568,-118954.14524930296,-58868.36197695814
-6097929.774956765,-2905998.805424097,-143510.18899556782,-4362795.574695372,-118954.0679841365,-58866.05004809567
-6097928.993167598,-2905999.6352185765,-143515.28692358502,-4362798.36445624,-118954.1686511966,-58867.54316076923
-6097931.432098523,-2905987.6603671494,-143515.94812975006,-4362796.100913068,-118951.23468281007,-58867.61578308089
-6097933.124649573,-2905984.744390538,-143512.92200634905,-4362793.807952222,-118951.1506469894,-58868.499877770046
-6097928.424055273,-2905981.4658499463,-143518.02920607472,-4362791.117300668,-118947.0381847305,-58866.610439537864
-6097917.2057056455,-2905975.295534655,-143508.52085937167,-4362793.776992116,-118947.82089895089,-58864.887404377565
-6097922.174894908,-2905974.8990645884,-143513.10993070857,-4362794.672032963,-118946.5769372376,-58868.15506993136
-6097934.027115389,-2905981.9146797806,-143519.37484561498,-4362799.142065851,-118947.00059622375,-58867.273298575856
-6097929.688912628,-2905983.528470645,-143520.79270860166,-4362799.4323658,-118947.45411490698,-58867.254112325434
-6097929.769341648,-2906003.40883684,-143517.09412486013,-4362791.962765113,-118947.24910872913,-58867.32157469035
-6097926.80309803,-2906007.5651552277,-143513.1818600887,-4362795.710643258,-118947.26650151832,-58873.646288146585
-6287106.0826761015,-2906007.583760658,-143521.7007385427,-4362799.296169641,-118947.68201381214,-58866.83653605209
-6287185.696304186,-2906009.0797823425,-143524.44064835826,-4362798.6726056505,-118949.52253607172,-58868.50887982949
-6287188.586076489,-2906004.03567235,-143518.80031016923,-4362801.581481378,-118951.24213668145,-58868.59754315041
-6287181.310109679,-2906011.170749464,-143506.29837290884,-4362800.657436611,-118951.65520899491,-58868.199384045685
-6287179.242846726,-2906007.7535892185,-143507.95230105027,-4362800.699173202,-118954.22251006811,-58866.99584947898
-6287173.00694741,-2906014.677994541,-143521.8129842626,-4362799.255747741,-118953.88122499506,-58866.82063881733
-6287174.797603749,-2906004.740429722,-143514.593100114,-4367885.320778533,-118954.85328676671,-58866.996525756564
-6287181.183984031,-2905999.927551679,-143511.22870015074,-4368034.525252937,-118960.21838704591,-58866.647231602765
-6287183.52927215,-2906005.6824037074,-143504.74674856747,-4368143.125432031,-118961.19207809675,-58865.02457879865
-6287189.875781321,-2906004.218415273,-143505.05609172644,-4368150.166349897,-118955.79818173098,-58866.556544758365
-6287181.764260322,-2906005.0152931022,-143504.66403620524,-4368139.928795052,-118957.85782977217,-58866.891661631205
-6287180.941338492,-2906010.284843653,-143508.92671982455,-4368147.916385474,-118951.93874822072,-58867.28188817657
-6287187.004610438,-2906008.723332288,-143507.88469782326,-4368147.971369215,-118949.778930456,-58866.229771373924
-6287193.821754696,-2906011.27838156,-143503.92493032262,-4368148.017849462,-118951.02585377687,-58862.02019695576
-6287202.03212847,-2906015.600167942,-143505.4047599702,-4368144.016282356,-118952.10486636005,-58865.529583784635
-6287197.334320863,-2906018.214525676,-143499.40762749172,-4368141.562823619,-118964.07342542414,-58865.80010701099
-6287197.413153156,-2906018.2656483804,-143504.2599291259,-4368138.256393881,-118966.6005109513,-58868.694561655284
-6287187.061314224,-2906015.5202571102,-143496.85069789537,-4368132.7844292205,-118964.03526117478,-58866.76729195699
-6287179.995679795,-2906009.7469891594,-143498.35306309344,-4368132.719041776,-118967.53565276755,-58866.687700355644
-6287181.7150239125,-2906009.0131489546,-143500.71859986635,-4368132.9957775865,-118967.6035351004,-58861.664856983814
-6287184.913732694,-2906005.3373301732,-143502.27690774266,-4368134.567214351,-118966.84232218782,-58862.3123872957
-6287186.625389627,-2906006.003915883,-143503.01628602925,-4368137.111774587,-118964.16704769088,-58863.03453005734
-6287181.725426826,-2906005.7616714514,-143500.78899559926,-4368139.598585357,-118962.88518581876,-58865.39351817731
-6287187.480727025,-2906003.3018761287,-143495.85143578722,-4368128.443177475,-118963.5462213391,-58861.57314398326
-6287187.733446703,-2906003.5400871555,-143499.8608239141,-4368130.186589251,-118961.96598589832,-58860.6305666409
-6287192.482290768,-2906005.421224526,-143494.34183434938,-4368130.9031252945,-118959.91410665598,-58862.106472867854
-6287189.00297331,-2906005.3225105586,-143503.2812109177,-4368127.183408706,-118957.35064209977,-58860.466834243016
-6287186.329723547,-2906003.154190107,-143498.57500869432,-4368128.931355919,-118952.11645451731,-58861.69886453681
-6287193.123214629,-2906000.8165250034,-143495.28916441996,-4368129.124249114,-118952.09829571127,-58861.303848957126
-6287194.8572664205,-2906002.9867123305,-143498.58421143788,-4368127.3858111715,-118952.5773107762,-58861.092575397815
-6287200.747730084,-2906007.6943527292,-143495.55869785752,-4368127.996355798,-118952.35213693377,-58867.349918838554
-6287193.46121307,-2906004.568425527,-143499.7884163557,-4368133.421715679,-118952.36758879575,-58866.50937309611
-6287194.407715507,-2906012.1069756146,-143496.50806928377,-4368128.993329633,-118957.10379190657,-58866.3144063053
-6287194.411483439,-2906012.087330825,-143502.5522020432,-4368129.64599386,-118958.25651617232,-58863.27829893087
-6287183.525893104,-2906012.1081083445,-143501.44975542554,-4368128.917765187,-118959.46301285193,-58863.774410847254
-6287189.391076057,-2906003.360331986,-143502.22974538896,-4368127.696278567,-118962.83481937605,-58859.87302797666
-6287185.865997677,-2906003.3844051664,-143495.9713056663,-4368125.671958514,-118961.8161895282,-58864.83890579926
-6287185.175376186,-2906003.8166041635,-143495.8612386674,-4368127.170687124,-118966.07338312229,-58866.794033406564
-6287184.155649436,-2906010.431398098,-143498.11755899384,-4368127.354417994,-118959.25014433739,-58864.02265298146
-6287177.754710547,-2906011.6915530213,-143499.05742633875,-4368127.60738408,-118961.67525201122,-58877.42359961033
-6287182.529745618,-2906012.689942012,-143495.37442062693,-4368131.233846251,-118960.60204887742,-58877.20469748061
-6287177.6749578025,-2906015.0617491016,-143492.85033820712,-4368126.87920418,-118959.03079457596,-58877.71514073845
-6287189.465578691,-2906019.6752710207,-143500.67863979356,-4368126.674985777,-118959.3110994078,-58882.98517675671
-6287189.086180375,-2906012.787109121,-143492.9451710648,-4368271.183153482,-118961.59274311663,-739162.9616647448
-6287193.163126539,-2906011.993613554,-143491.11766636735,-4380782.07441215,-118956.65861407135,-739160.5314611002
-6287190.949789338,-2906006.812394401,-143494.07343181872,-4380787.701843123,-118954.09452461603,-739158.3952663903
-6287187.700257988,-2906007.7920993,-143495.82383618134,-4380785.120839509,-118954.25286351242,-739167.314139355
-6287191.266701201,-2906014.8676040606,-143494.5386244215,-4380788.561715774,-118952.93992525236,-739165.2618721594
-6287191.9941562135,-2906021.964359584,-143498.40729910973,-4380787.983062485,-118952.80524317465,-739166.2355217497
-6287188.006104492,-2906022.9474216453,-143499.04953579028,-4380788.610984297,-118959.44383673929,-739164.5718505138
-6287185.168768736,-2906028.0512298206,-143494.74111567187,-4380790.091350732,-118966.56119224329,-739164.6374510227
-6287185.302870851,-2906021.541199092,-143489.47770940475,-4380786.256537462,-118967.01526091984,-739164.9655954458
-6287181.091640121,-2906026.3064480717,-143497.61562552754,-4380787.297787228,-118965.89794974997,-739161.2840193943
-6287190.951462523,-2906025.834536575,-143499.31269416763,-4380792.309934854,-118963.10640821457,-739160.6968736079
-6287206.001163093,-2906024.189959256,-143508.2292531607,-4380788.721297386,-118964.42972496782,-739161.4508656722
-6287195.343295092,-2906023.1446499005,-143508.40794826712,-4380787.712296375,-118961.36201521472,-739161.7323809232
-6287193.4328584615,-2906022.675306107,-143515.67824528,-4380786.876975946,-118953.92512667902,-739161.0175368119
-6287194.243917794,-2906026.2085473845,-143511.47221470161,-4380775.988473136,-118953.21069208356,-739160.7409941821
-6287190.627923204,-2906019.4652640847,-143511.97186406012,-4380788.595704439,-118954.3677093518,-739161.1113336267
-6287189.505955361,-2906019.314180028,-143517.28797760388,-4380784.437956347,-118952.20193047573,-739161.5172292269
-6287186.509742608,-2906024.7850142415,-143516.8576824123,-4380785.535854329,-118952.85476089486,-739160.8213060356
-6287180.530976142,-2906029.786126116,-143506.92392858144,-4380784.317011019,-118952.66304885293,-739161.2568306815
-6287177.547526257,-2906021.1080242777,-143506.40819703636,-4380784.792496609,-118955.91123728108,-739161.6016713021
-6287184.249862078,-2906025.910221785,-143504.47671073113,-4380786.791131839,-118952.4966276708,-739161.9202139099
-6287194.53382743,-2906025.9273312236,-143510.30564469306,-4380788.597353292,-118953.99410621882,-739163.9344625095
-6287191.0100112595,-2906035.1796887564,-143509.45447652374,-4380787.285744853,-118955.31462281212,-739167.0914089064
-6287188.311128794,-2906243.019392573,-143507.00118319536,-4380787.746211473,-118953.6896976117,-739173.4631896788
-6287194.495684124,-2906248.9331540307,-143509.10985132324,-4380786.566096862,-118956.58203274786,-745972.1642196331
-6287190.334912612,-2906241.75035909,-143506.61197966817,-4380787.057434042,-118955.982977806,-745973.1481258556
-6287190.6255376255,-2906236.7501997887,-143503.2202075064,-4380787.601741703,-118955.7195344913,-745964.4473688744
-6287191.950972671,-2906237.7604692746,-143506.57076245293,-4380782.4560787985,-118959.87344586279,-745965.2729734794
-6287192.869026974,-2906233.556974989,-144505.93175039708,-4380784.934919184,-118958.54281792934,-745960.9001490519
-6287189.909354711,-2906227.8737885696,-144515.1821512284,-4380782.673786777,-118960.10572340319,-745960.353767433
-6287192.431305237,-2906231.341955082,-144505.2062768805,-4380780.769142095,-118958.60008780238,-745957.1635665669
-6287194.967625612,-2906230.2611641083,-144500.38489664576,-4380782.875544057,-118957.80060951682,-745956.5522005259
-6287193.78961047,-2906228.62865003,-144503.85890306145,-4380781.386544655,-118958.50435771748,-745956.5335434944
-6287190.225434035,-2906228.241212342,-144505.1948589027,-4380783.284747545,-118953.33874096199,-745956.0419646293
-6287195.787341915,-2906226.408777549,-144514.64587425595,-4380785.096702902,-118953.63892757519,-745956.0277129521
-6287192.170492948,-2906233.471951234,-144511.25476102982,-4380795.239679174,-118955.12274526981,-745956.8017111183
-6287187.9520538375,-2906241.803203072,-144509.57315269325,-4380789.88240507,-118961.41549015464,-745958.0756195337
-6287188.927849661,-2906235.766730997,-144515.36213000785,-4380788.006713023,-118961.00160648605,-745961.7124756472
-6287184.164294383,-2906236.1339597153,-144511.51334098974,-4380790.40408628,-118954.4841572501,-745962.9493306282
-6287185.274918421,-2906235.035194133,-144504.5035458573,-4380782.007169422,-118953.29844484823,-745963.4738158445
-6287184.396167262,-2906236.9736888288,-144505.16786321267,-4380787.137962829,-118952.72455482758,-745963.283703608
-6287201.473659028,-2906234.6603012523,-144507.04646840677,-4380794.368277899,-118952.73346671095,-745964.1061750418
-6287201.471846037,-2906238.5670009227,-144508.9515162725,-4380789.410019856,-118952.83981875409,-745964.8605748747
-6287207.813136787,-2906240.5463508717,-144509.24839078335,-4380790.885366498,-118952.98923945123,-745962.3012552308
-6287207.813136787,-2906240.5463508717,-4380790.885366498,-144509.24839078335,-745962.3012552308,-118952.98923945123
-6287192.248960388,-2906241.787819284,-4380785.272452811,-144505.7456460486,-745962.448556,-118953.26355884627
-6287187.024842311,-2906239.9544887,-4380784.721400228,-144503.6124588925,-745963.8413231407,-118954.21671864881
-6287194.175496912,-2906245.041080107,-4380783.631859472,-144503.20965918008,-745959.0720691346,-118954.13237791405
-6287193.251901333,-2906240.188252846,-4380780.169586421,-144510.0894164696,-745957.8161587493,-118954.66861443002
-6287194.154135173,-2906239.767917177,-4380777.055317138,-144511.55363093183,-745963.7531080634,-118953.24038917074
-6287200.218648779,-2906238.4320432832,-4380768.7776840385,-144522.39890739648,-745959.3610722783,-118953.426225325
-6287200.203836258,-2906243.288317616,-4380780.809293604,-144515.46945695166,-745958.2253662718,-118953.7444270061
-6287195.540636769,-2906243.6559354467,-4380782.151872131,-144512.172046433,-745957.5966440027,-118953.76282850985
-6287194.850837231,-2906246.4836636386,-4380789.47065827,-144514.7096266817,-745957.5921359631,-118953.19424251476
-6287194.996303426,-2906246.4572915644,-4380786.03189232,-144511.88536963402,-745957.6226430929,-118953.66763344962
-6287195.303250168,-2906243.5612839027,-4380784.583642541,-144503.92358059363,-745957.6355775194,-118954.00447269577
-6287198.8406850835,-2906242.028538339,-4380789.700231253,-144511.18003633537,-745957.3163488426,-118954.30610168434
-6287198.805782504,-2906245.524859634,-4380787.853621774,-144511.46096713952,-745957.4980444564,-118954.58648860759
-6287205.366947862,-2906243.0789672257,-4380790.305730896,-144506.8401249171,-745958.090847427,-118954.14126521966
-6287205.066320327,-2906232.1541947583,-4380792.137675132,-144510.66735211443,-745957.9698014474,-118956.96889824928
-6287208.338129039,-2906223.6306971116,-4380791.392857042,-144510.8276169962,-745958.0397474609,-118958.78981355898
-6287201.8716443125,-2906221.5726488307,-4380789.139929532,-144509.73246023897,-745957.6087564725,-118954.19517809087
-6287193.215700398,-2906223.3519456303,-4380786.892343319,-144507.01658816982,-745957.5669902283,-118953.4730067828
-6287199.31466522,-2906219.3280091984,-4380784.137696949,-144509.75009736972,-745957.4842541072,-118953.65127532971
-6287201.863265533,-2906212.4493705756,-4380781.621124845,-144504.4827866016,-745957.7221250948,-118953.69288498667
-6287201.627023937,-2906210.8817882747,-4380778.4906095825,-144507.23862857954,-745957.4836146033,-118953.63778419748
-6287204.70686521,-2906208.62576592,-4380779.7347504655,-144501.21949810672,-745957.4621975888,-118954.05231961519
-6287204.336130068,-2906211.097047166,-4380773.437584575,-144504.14524512234,-745957.7531743752,-118955.50858546582
-6287203.114485523,-2906222.6821176945,-4380867.309545343,-144505.542941289,-745957.7594699985,-118963.50264395871
-6287199.687035971,-2906234.441925005,-4380864.515357109,-144495.46957036955,-745957.934889783,-118960.34177217756
-6287218.231504514,-2906231.4569237884,-4380866.406218464,-144494.84297808472,-745958.3349296693,-118963.27055863004
-6287228.544246355,-2906223.854702723,-4380870.117692572,-144497.98963233453,-745965.1178644173,-118963.68106002625
-6287230.342735452,-2906224.6018381687,-4380877.98277994,-144502.3648434908,-745965.1325510427,-118959.07856370842
-6287231.531446037,-2906228.8683962533,-4380870.794107408,-144501.98856854328,-745965.7693170191,-118966.67146520868
-6287276.3298713295,-2906226.222663372,-4380874.145448998,-144511.7248712491,-745967.0016859274,-118959.92777276332
-6287274.541560929,-2906233.023217935,-4380873.573187491,-144511.22963439845,-745967.8500870742,-118955.45249977302
-6287268.271559696,-2906235.729155467,-4380873.486218541,-144509.21006314643,-745970.3248066179,-118955.25363660212
-6287263.764716661,-2906228.6381559316,-4380869.124523922,-144511.3427269302,-745970.2290410385,-118953.62263524927
-6287268.512374435,-2906229.348836801,-4380868.832781858,-144515.47509036696,-745969.5164853068,-118953.5821550646
-6287269.351526402,-2906220.164448874,-4380868.958488446,-144518.73303937694,-745970.9230290261,-118953.9886487808
-6287267.048064594,-2906219.0483756936,-4380864.092558863,-144513.78763720026,-745966.7860936678,-118953.72022216274
-6287264.565035992,-2906216.914240837,-4380868.0572324945,-144516.2353395351,-745964.0187720034,-118953.75446982733
-6287262.071595511,-2906221.488606435,-4380870.151006581,-144508.37315457035,-745961.1505727825,-118953.5772853846
-6287262.375912883,-2906222.348857709,-4380862.253474219,-144506.05117897585,-745959.7649034006,-118953.6988460371
-6287257.621686907,-2906224.43720079,-4380865.344549247,-144507.56034424814,-745963.6509721902,-118953.52624952221
-6287259.681347386,-2906223.0661622346,-4380869.075153707,-144508.66425480845,-745961.9854197747,-118953.62590793769
-6287256.187717398,-2906221.997473072,-4380873.64598364,-144514.9025680892,-745967.4118748936,-118953.50904518593
-6287259.247262645,-2906225.869679586,-4380874.418912337,-144515.96281552725,-745964.63924946,-118953.61411720452
-6287259.76573327,-2906225.4766735756,-4380877.850487067,-144513.5363267288,-745963.780936732,-118953.41863535134
-6287259.92024855,-2906216.889607162,-4380875.470466965,-144502.1501668832,-745965.516610906,-118953.62142962986
-6287259.731677571,-2906217.603621497,-4380871.621797475,-144504.47647596238,-745960.8448314224,-118954.71277786384
-6287262.769550028,-2906215.378551186,-4380873.779769056,-144506.1642156697,-745957.6770990643,-118960.62433265611
-6287263.081384701,-2906213.258622364,-4380884.313684838,-144509.07828877142,-745959.5217623691,-919784.324461339
-6287262.399822732,-2906215.7525182297,-4380885.187291019,-144503.24112920216,-745961.3359218006,-921008.8446067198
-6287258.834629072,-2906214.822816541,-4380884.142010094,-144500.4046513381,-745960.5894439078,-921005.7148819497
-6287258.989409342,-2906210.973609846,-4380885.163827193,-144505.1725419975,-745960.4060765477,-921004.4136441589
