x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
3.600866850669409,11.574641013425659,13.225963598559122,6.282756820413361,1.532552582922024,9.536897537372708,3.9898622454240735,5.244984826996702,5.111973820893024,7.070648555017589,9.862140546774645,2.122431964951147,1.8371327575460978,1.5994588635691036,3.366364825230808,1.136980883139648,13.805585243672043,8.644861188404397,2.959688125870216,8.287362061916852,1.121708863452215,2.626412819971306,7.31123614965349,12.170076416977235,8.730869981990086,12.748429445161706,5.0281679402011585,4.868265191569224,2.8150954803710553,0.7641978857553089
3.701592608825065,11.786896774641576,12.774412007099318,6.5666172920188215,1.8131125266824468,9.415101780970366,4.19645805456212,5.208701905741595,5.195764467266518,6.897196926429717,9.451538527793193,2.1133497262525163,2.226028531610706,2.0614903813260463,3.1719073607456507,1.3452336640457587,13.969085804621109,8.826298650964592,2.8344208050500144,8.200330543984675,14.133676294786031,3.071652510328946,7.60487714271366,12.301216467836639,8.659016298674008,12.915497242754999,4.941321687968035,5.332573684595797,3.10083940876435,0.42350038370958476
4.100258120443705,11.908427751775058,12.830527552381406,6.980578376091517,1.668736528195777,9.667961477047845,4.553924607994909,5.362809937122892,5.213211039234837,6.5189798129903505,9.126040058402154,2.394947104509689,2.5852010329461352,2.065742599808523,2.6905883765847185,1.162983498284382,14.025133760090931,8.89231747813109,2.7444881513838872,8.115599648931006,14.351231710055574,3.2704317064804562,8.000079683998562,12.249263992057703,8.6295540895281,13.236584726089367,5.224952788236538,5.306763012006441,2.7057718100333217,-0.05564493242772561
3.7725749150107473,12.084692635440643,12.906690695345066,7.036147016265716,1.6460227727499466,9.925993904613424,4.918457584385547,5.093401818419784,5.063253026065796,6.707297771573978,9.26407090792875,2.0691538803610716,2.2514172952953575,2.4624334785609556,2.3894136932368757,1.577912608889434,0.9701274623833527,9.342804314532302,2.5814875624494222,7.9650437304848865,13.876850234450067,3.678283015343811,8.348347741683224,12.021675321000178,8.422520260205673,12.788185100027295,5.618563634025111,5.355716747719804,2.871646810695914,13.138919409787688
4.079231422282101,12.12526023264099,12.75628122799916,6.5662032336766485,1.721496933827658,9.851040431251576,4.48005017949549,5.584768116269224,4.870337179730559,7.0977544055185655,9.286012351890157,2.059006341639773,1.83468713590312,1.9971166861425222,2.629021560972403,2.032700139543347,1.4493142042976561,8.940628798753211,2.5506739337382633,7.509374401623149,14.141138680072435,3.5925781433168966,8.31589206127008,11.55590402501492,7.977267563229538,12.885641160908976,5.336845590641483,5.444499249284099,2.5479907351853286,13.458068650470025
4.397093788157591,12.35236451923561,12.406593345567748,6.13585814141463,2.012498451941808,9.648268373832536,4.115784796031841,5.976059381400432,4.668370964016178,7.101912904176109,9.418799189288347,2.3534926770769773,2.051241299531545,1.87856755945759,2.7371648102075747,1.6174419748250481,1.1517308327364026,8.794180715640119,2.466860804910548,7.899969787090372,14.476567896350222,3.865738172229431,8.253560729973474,11.732061215740737,7.666628109983512,12.546470702009222,4.8931688393761865,5.474879412993995,2.99637863171806,13.110770846614328
4.692097905256852,12.655860805025346,12.512729882831426,6.021226811413008,2.4901830314195688,9.573080538176294,4.342554886868078,5.525038971420451,4.455050801232276,6.776091230742391,9.55085235408091,2.2343010569172814,2.3365300150695454,1.7531597445970601,2.398971148245973,1.3385881433673776,14.156221585979997,8.831796613614967,1.9925595606693647,7.953785932086894,14.141642653302723,4.35858741513462,7.852935870036848,12.031535947372818,7.3427049251108,12.834757708185766,4.6873012605071995,5.578816659542284,2.7284136158650045,12.780309181002984
4.5908973353843745,12.774345080184672,12.730313091941339,5.9451395936259575,2.194475036020674,9.5183049430547,4.22833095110731,5.085900772656949,4.6303594384784805,6.535304116040829,9.244699139071615,2.1655093439126647,1.9123579944708804,1.6460195186791196,2.329458997289803,1.0620644645053894,1.030170771027036,8.476063524324795,2.216706322040344,7.478617260070806,14.08422089301785,4.849473939728423,8.3413869445797,12.156557040496672,7.640163275937564,13.05963641919378,4.821514815099746,5.718190475260113,3.2212409768803303,12.58138422417262
4.500354155163943,12.54454206758318,12.880308369204808,6.125580241587729,2.4680880385313566,9.681057664325865,4.530583194270062,5.327273241041247,4.7872026745587,6.123379271365768,8.793987751741788,2.489819324130565,1.94318895902558,2.016093721251638,2.774840207571497,0.9781506995255428,14.143092709936969,8.707989750302785,1.8014901540549701,7.7083129653235725,14.215794236711178,5.343580447790286,8.010724086508805,12.637281480112724,7.173404748576941,13.175676441065956,5.166933473035865,5.92500579523437,3.1097123988122877,12.451754191459218
4.027884422142677,12.172242728623718,12.873969187276995,6.509383159988846,2.2434847807603355,9.765947723079456,4.040932316764875,5.048056469814855,4.630946763457945,6.116612195794722,9.078736338331431,2.4514148872572283,1.4928315317371466,2.3668406404103193,2.3377014291128093,14.210084461729759,13.909536454095589,8.388794851219453,1.7625808940206165,7.990778866052523,0.8648841894701249,5.671876594738383,7.745009650346488,13.074210334474197,7.161845488199846,13.423439415711458,5.656214506746793,5.650778487445211,3.095465599527166,12.176369846213717
3.626135083709934,12.256969438170014,13.173270867668984,6.996338511288554,2.5946700650477488,10.101147153050416,3.7039267821655164,4.600526830468429,4.2826283462878205,5.944820129765432,9.012079266626888,2.3931873959333085,1.9482129837092947,2.191595397256381,2.035612294324917,1.1593409381711925,14.16809062341455,8.710636845207933,1.8266749456113578,7.504162666515717,1.2921694359034608,5.376197444092497,8.105368619373284,12.976433718371627,7.329983408375748,13.730034769918213,5.7903547640248,5.968727575785415,3.439783038851046,12.160661878365294
3.8079539260313875,12.701592677552526,13.404208379397858,6.750979876122947,2.951401470740379,9.78151758161135,3.9947468837117155,4.476430217751884,4.495272671831366,6.333650860592556,8.90274754334393,2.4474683183332298,1.9207007339875517,2.121300218813118,1.8563970507783596,14.239464437921315,13.892854955366838,8.343356453373172,2.0524005950249755,7.529915607383842,1.6756586543184562,4.95057521704104,8.528866426063544,13.340710019751423,7.317858769129843,13.238219789691351,5.474100109476366,5.872507264006557,3.514288999080897,12.589084243498421
4.1030027811366185,12.9276877080626,13.287951590120683,6.434607033769102,3.08797661079052,9.482572008796541,4.279613749895096,4.148248496164637,4.183463720350495,6.366868131393449,8.748694367546468,2.2621791421295967,2.286666673376718,2.2106931855089553,2.18753958211701,0.839633095939222,13.503815704508725,8.484731829695122,1.8512252823964506,7.787760353729375,1.4354492276701967,5.374201432065947,8.81547492218953,13.515979472263433,6.923296693077918,13.115399083044418,5.247481483913362,5.790917351859112,3.276217078959347,12.42369998842858
3.897723853859813,12.885768865851741,12.93175261386747,6.716197139342981,3.536474774043716,9.754845735730555,4.174160299966678,4.60816534050773,4.611038285923404,6.0342889675606175,8.423028838296156,2.335844448866948,2.013062250085818,2.619005685338946,2.4121460362313876,0.9151612401926743,13.50877195793683,8.26589357265918,2.0462427020449354,8.092646279026134,1.246558815477739,5.58075231747824,9.258192860744217,13.545730743146724,6.744986957313438,13.60840545699863,5.429770467217977,5.788061679417647,3.263419490872306,12.265610975984
4.038533647008667,12.960366396559353,13.413085557306207,6.909524838198636,3.9114809559914687,10.134371013885133,4.368029304540655,4.547458004395902,4.583556964049973,5.83999996859852,8.884157216817954,2.378580268708232,2.496953831908326,3.105092379376241,2.6698931495839875,1.2734221658788785,13.178554516422656,7.870814326945702,1.712224750845726,8.141517221394212,0.9613389101430769,5.596083003530884,9.27471427294797,13.748543350470694,7.195626248359074,13.726482868562417,5.049744789349569,6.117490123876994,2.864385049157549,12.485694630151983
3.950560299575228,12.78708232497852,13.159689943840283,7.237972482912637,3.884534161493118,9.990926279820329,4.509435080178855,4.676424604219513,4.967361850659915,6.184743497845739,9.115549730042064,2.0363175242619223,2.847572170858003,3.5353379679798493,2.9691375514579645,0.8457661191048685,13.262865751648176,7.588764134068071,1.424038205079163,8.198847151541054,0.901856854961626,5.4528546888097225,8.943463867623441,13.49802511223922,7.178753288297099,14.217289893826772,4.639833808903674,6.09577941624115,2.680894629596696,12.694535841779956
3.4622951928835835,12.972949583078949,12.891037456015484,7.157924596851385,3.8272266715261978,9.755732237783539,4.247011048841327,4.208664379482883,4.814108471252943,6.459005612275448,8.939975487718234,2.0747193061296336,2.35157345588705,3.477469944783901,3.294225331459084,14.166849783761256,13.60614841354981,7.197472670269812,1.1262098763451975,7.991244218335413,0.8805947839863958,5.586886591739995,9.214756013313561,13.294519733884687,7.452193586431081,13.908347652552381,4.601602112582192,5.755886391466811,2.7021517852669525,12.733352705829226
3.1466738964662517,12.8912215710921,12.466513267821039,7.500913706850252,3.5789261025971877,9.582301013877828,4.227019647322845,3.7318498055217844,4.732319754140507,6.569756885691181,9.09741394757897,1.5978118470762077,2.2163657992590196,3.8020402967557403,3.519772671902931,13.992036481873589,13.203220417581065,6.83827927350043,14.198336990398468,7.963679580981637,0.8690105136325518,5.407636283802729,9.35652318831946,13.329712474612785,7.5724729194341585,13.998590332120731,4.956677441669911,6.01891991161301,3.0404085086555197,12.371045102951483
3.1274729802828034,13.156667025267033,12.5588379958418,7.923362496757784,3.1541884722038027,9.931370898339582,4.387389898646186,4.1685492121713725,4.999252519851642,6.406836341626573,8.710398158670374,2.0638947194036397,2.2118637163493697,3.8269634545800537,3.611947683719287,14.163712149134158,13.179333867430588,7.063544541879812,14.123309388294517,7.861769993858057,0.8315423288423,5.314870105268245,8.919099853143502,13.22189376756753,7.971556390689454,13.819407712467083,5.267588238794427,6.34162361707106,2.6946608386546247,12.297379062769059
3.251048916860612,13.042080743966004,12.877441398007793,7.965358342995467,2.718820155967545,10.028571313093627,3.895131423586929,4.464512068123538,4.558061085719974,6.56771962391645,9.168263058019711,2.0504831760702773,2.0234335599049587,4.096359152617543,3.761602803698979,14.399446610342343,13.154111600617535,6.863757304299415,14.217966111876082,8.03424901800305,1.0246959040565407,5.332479892564949,8.83741108181759,12.949789412883135,8.285567059243856,13.721397832848794,5.638665241941866,5.9781944814616015,2.4111139797660073,12.332453215369021
2.9160204712964966,13.285948499656532,13.00042786579084,8.300333652992492,2.9021242649361874,9.585155829677504,4.355175200179128,4.11518227736334,4.881622166000243,6.147906274485406,9.003251688970202,2.1299009334101133,1.9862219100438976,4.067648466073867,4.131083512963112,0.9771853712564855,13.266369758822812,6.895851435564444,13.978549474330645,8.40665758418644,0.8936530017966008,5.631608209142705,8.997410543196118,12.895573566100058,8.174671891573867,13.280531471761533,5.550468000292192,6.23479124397676,2.016829560601524,12.63190112535619
2.92968226014643,13.631956100661311,12.821951318511063,7.813370972527003,2.4709742769718543,9.5730065016705,4.742120283811972,4.464424077422689,4.811336668804111,5.7354630796449335,9.080647111176962,2.00975638266639,2.110050973148959,4.02461122257304,4.220213357389273,14.05128651231754,13.348513509492774,7.390585610664568,0.8149471017371752,8.8986574459728,1.113302875070382,5.231811116028746,9.415525168436533,12.66419835772752,8.049449108563058,12.810374638698176,5.127073701972439,5.834687325487549,1.638221722938354,12.659979365626334
2.8499611401038836,13.355044448636976,12.487336793198384,7.7825348157009735,2.161320721150755,9.452460240749154,4.389118797443559,4.534686044402902,4.846634083476198,6.056342250568414,9.560265433108958,1.9304036316031772,2.4465942594709604,3.7733591392714896,3.959865113213267,0.9592756062195775,13.495571606969806,6.931816331145416,1.0950527511123402,9.2779280211049,0.9922854246403991,4.956017840145608,9.453010418266432,12.503414021136498,8.477034361063257,12.873417097122136,4.7323429606691265,5.348166707983233,1.3456649689634355,12.3507662181707
2.5060711174451615,13.282110787244287,12.914404387036198,7.99056272476269,2.075616815149339,9.636111071312321,4.474447360630736,4.223444926528636,4.943459374077955,5.9881704546805175,9.826224730864642,1.9525205119979594,2.5599601851981966,3.3400541803310078,4.374213297908449,1.3334079756679502,13.902185107994624,7.315294958791186,0.7412528751409415,9.329283897307386,1.1920425920079134,4.639927592754048,9.330401353112084,12.75207145630215,8.64644387734756,12.89656216903815,5.176361098164824,4.983744262325036,1.760455288098397,12.72079447644326
2.134878484732215,13.447967063165327,12.801525224280232,7.681382179029914,2.006701072814072,9.450180480811161,4.548197600942871,4.6222128822074495,4.6309029427311295,6.189292203677854,10.094542531977071,2.1256595942967493,2.142052236183846,3.559772533913905,3.940527266907737,1.0155040623010345,0.8289937650871053,7.473974743981826,14.239024244732585,8.916846463652323,1.0198329863340896,4.612125508802857,9.518521020815312,13.012232446510867,8.313401289799971,12.637501421941655,5.441390901629555,4.654348504085397,1.468408162626412,13.151323991892887
2.4487025193398737,13.438617058209372,12.930271921048325,7.6367548722829275,1.9686507642652362,9.04312285115622,4.956995095797471,4.262186556366209,4.5986106383689584,6.113641489272474,9.83856336059879,2.5446068342961534,2.4569824020168265,3.1104167452423344,4.257706950651307,0.9871611544559566,1.2271049522518749,7.667702965445111,14.068099198569747,9.010118152294538,14.211683241462941,4.1641825849239416,9.338912107216077,13.139997469832208,8.222573700986741,12.25338101921339,5.656401825438173,4.396994895737176,1.5103160004115637,12.933342716867699
2.6735243334649805,13.706788052315536,13.178428902145072,7.433378727003061,2.127636476633456,9.28408716288072,4.978866107015077,4.718735239510446,4.661655091205436,6.058467263296294,9.404362128782475,2.8313360836648083,2.6184495069974885,3.3864176561497334,4.035866097314921,14.153078454540813,1.0778890688680844,7.83672508313729,14.015099107317733,9.487202952564724,13.888362499567888,4.555140398397764,8.889824386999502,12.90424363009755,7.9876098564247355,12.551480259518495,5.719381866265696,4.149845552814311,1.278905134403641,13.417883436447617
